1,4e-05
2,0.00023
3,0.00012
4,7e-05
5,3e-05
6,5e-05
7,0
8,1e-05
9,0
10,0
11,0
12,0
13,0
14,0
-1,8e-05
-2,0.00023
-3,0.00035
-4,0.00036
-5,0.00051
-6,0.00074
-7,0.00089
-8,0.00098
-9,0.00176
-10,0.00185
-11,0.0027
-12,0.00306
-13,0.00394
-14,0.0049
-15,0.00645
-16,0.00786
-17,0.00998
-18,0.01181
-19,0.01456
-20,0.01755
-21,0.02224
-22,0.02391
-23,0.03113
-24,0.03281
-25,0.04264
-26,0.04313
-27,0.05128
-28,0.05116
-29,0.06111
-30,0.05872
-31,0.06421
-32,0.06007
-33,0.06352
-34,0.05903
-35,0.05665
-36,0.04674
-37,0.04381
-38,0.03244
-39,0.0256
-40,0.01669
-41,0.01105
-42,0.00654
-43,0.00283
-44,0.00135
-45,0.00024
