1,0
2,1e-05
3,0
4,0
5,1e-05
6,1e-05
7,2e-05
8,2e-05
9,1e-05
10,0.00013
11,9e-05
12,0.00013
13,0.00017
14,0.00024
15,0.00042
16,0.00048
17,0.00085
18,0.00107
19,0.00165
20,0.00208
21,0.00334
22,0.0041
23,0.00631
24,0.00802
25,0.01127
26,0.01396
27,0.02119
28,0.02355
29,0.03314
30,0.03881
31,0.05043
32,0.05591
33,0.06956
34,0.07439
35,0.08596
36,0.08689
37,0.09134
38,0.08243
39,0.07874
40,0.06204
41,0.04479
42,0.02864
43,0.01343
44,0.00437
-1,0
-2,1e-05
-3,0
-4,0
-5,0
-6,0
-7,0
-8,0
-9,0
-10,0
-11,0
