1,0.01079
2,0.02082
3,0.03474
4,0.03839
5,0.03865
6,0.04397
7,0.04373
8,0.04585
9,0.04431
10,0.04704
11,0.04475
12,0.04397
13,0.04172
14,0.03985
15,0.03668
16,0.03439
17,0.02932
18,0.02717
19,0.02303
20,0.01948
21,0.01631
22,0.01271
23,0.00989
24,0.00753
25,0.00558
26,0.00384
27,0.00282
28,0.00207
29,0.00124
30,0.00053
31,0.00036
32,0.00016
33,5e-05
34,5e-05
35,1e-05
36,0
37,0
38,0
39,0
40,0
-1,0.01535
-2,0.02879
-3,0.02429
-4,0.02445
-5,0.0209
-6,0.01918
-7,0.01612
-8,0.01531
-9,0.01287
-10,0.01087
-11,0.00869
-12,0.00738
-13,0.00573
-14,0.00497
-15,0.00363
-16,0.00282
-17,0.00216
-18,0.00148
-19,0.00095
-20,0.00085
-21,0.00044
-22,0.0004
-23,0.00018
-24,0.00021
-25,0.0001
-26,3e-05
-27,4e-05
-28,0
-29,1e-05
-30,1e-05
-31,0
-32,0
-33,0
-34,0
-35,0
-36,0
-37,0
-38,0
