1,0.01593
2,0.03162
3,0.05058
4,0.05543
5,0.05464
6,0.05771
7,0.05458
8,0.05547
9,0.04963
10,0.04679
11,0.04147
12,0.0358
13,0.02911
14,0.02555
15,0.01865
16,0.01453
17,0.00993
18,0.00687
19,0.00418
20,0.00255
21,0.00117
22,0.00059
23,0.00029
24,5e-05
25,4e-05
26,0
-1,0.02221
-2,0.04277
-3,0.0375
-4,0.0376
-5,0.03281
-6,0.03283
-7,0.02536
-8,0.02319
-9,0.0191
-10,0.01689
-11,0.01259
-12,0.01099
-13,0.00763
-14,0.00568
-15,0.00366
-16,0.00234
-17,0.00161
-18,0.00102
-19,0.00068
-20,0.00024
-21,7e-05
-22,4e-05
-23,3e-05
-24,1e-05
-25,0
-26,0
