1,0.00612
2,0.01244
3,0.02049
4,0.02504
5,0.02747
6,0.03241
7,0.0358
8,0.03941
9,0.04161
10,0.04709
11,0.04606
12,0.05066
13,0.05165
14,0.05301
15,0.05009
16,0.05288
17,0.04766
18,0.04815
19,0.0421
20,0.03871
21,0.03218
22,0.02893
23,0.02309
24,0.01802
25,0.01472
26,0.01056
27,0.00717
28,0.00459
29,0.00263
30,0.00165
31,0.00098
32,0.00041
33,0.00019
34,4e-05
35,3e-05
36,0
37,1e-05
-1,0.00815
-2,0.01579
-3,0.0128
-4,0.0111
-5,0.00897
-6,0.00722
-7,0.0057
-8,0.00484
-9,0.00323
-10,0.00253
-11,0.00167
-12,0.00148
-13,0.00078
-14,0.00068
-15,0.00045
-16,0.00025
-17,0.00016
-18,0.0001
-19,3e-05
-20,2e-05
-21,1e-05
-22,0
-23,0
-24,0
-25,0
-26,0
-27,0
-28,0
-29,0
