1,0.00191
2,0.00388
3,0.00489
4,0.00342
5,0.00242
6,0.00181
7,0.00098
8,0.0006
9,0.00028
10,0.00025
11,0.00011
12,5e-05
13,1e-05
14,0
15,0
16,0
17,0
18,0
19,0
-1,0.00275
-2,0.00575
-3,0.00766
-4,0.00814
-5,0.01071
-6,0.0116
-7,0.01483
-8,0.01626
-9,0.02083
-10,0.02188
-11,0.02795
-12,0.02858
-13,0.03479
-14,0.03572
-15,0.04142
-16,0.04175
-17,0.04678
-18,0.04825
-19,0.05498
-20,0.05138
-21,0.05523
-22,0.0504
-23,0.05208
-24,0.04695
-25,0.04596
-26,0.04053
-27,0.03759
-28,0.02874
-29,0.02609
-30,0.01937
-31,0.01529
-32,0.01152
-33,0.00773
-34,0.00457
-35,0.0031
-36,0.00137
-37,0.00064
-38,0.00018
-39,3e-05
-40,2e-05
