1,0.00924
2,0.01826
3,0.02671
4,0.02376
5,0.02134
6,0.01771
7,0.01474
8,0.01244
9,0.00999
10,0.00796
11,0.00625
12,0.0045
13,0.0032
14,0.00226
15,0.00157
16,0.00129
17,0.00072
18,0.00042
19,0.00019
20,0.00011
21,5e-05
22,5e-05
23,2e-05
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
-1,0.01322
-2,0.02594
-3,0.02776
-4,0.03101
-5,0.03137
-6,0.03556
-7,0.03381
-8,0.03906
-9,0.03812
-10,0.042
-11,0.04015
-12,0.04114
-13,0.03973
-14,0.04143
-15,0.03711
-16,0.03819
-17,0.03375
-18,0.03395
-19,0.02849
-20,0.02869
-21,0.0241
-22,0.02277
-23,0.01788
-24,0.01639
-25,0.01314
-26,0.01194
-27,0.00842
-28,0.00669
-29,0.00468
-30,0.00356
-31,0.00284
-32,0.00173
-33,0.00119
-34,0.00068
-35,0.0004
-36,0.00018
-37,9e-05
-38,5e-05
-39,0
-40,2e-05
-41,0
-42,0
-43,0
-44,0
-45,0
