1,0.01131
2,0.02316
3,0.03773
4,0.03795
5,0.04188
6,0.04141
7,0.0455
8,0.0446
9,0.04578
10,0.04476
11,0.04428
12,0.0405
13,0.04161
14,0.03829
15,0.03494
16,0.0315
17,0.0273
18,0.02335
19,0.02046
20,0.01664
21,0.01361
22,0.01039
23,0.00845
24,0.00629
25,0.00439
26,0.00332
27,0.00187
28,0.00134
29,0.00096
30,0.00056
31,0.00036
32,0.00014
33,7e-05
34,1e-05
35,0
36,0
37,0
38,0
39,0
40,0
-1,0.01592
-2,0.02716
-3,0.02821
-4,0.02502
-5,0.0239
-6,0.0201
-7,0.02002
-8,0.01652
-9,0.01569
-10,0.01192
-11,0.01058
-12,0.00855
-13,0.00727
-14,0.00628
-15,0.00485
-16,0.00372
-17,0.00272
-18,0.00205
-19,0.00163
-20,0.00122
-21,0.00077
-22,0.00044
-23,0.00026
-24,0.00017
-25,0.00013
-26,8e-05
-27,7e-05
-28,2e-05
-29,3e-05
-30,0
-31,0
-32,0
-33,0
-34,0
-35,0
-36,0
-37,0
-38,0
-39,0
