1,0.00108
2,0.00223
3,0.00397
4,0.00498
5,0.00631
6,0.00728
7,0.00922
8,0.01095
9,0.01325
10,0.01495
11,0.01953
12,0.02044
13,0.02565
14,0.02705
15,0.03241
16,0.03405
17,0.04075
18,0.04085
19,0.04684
20,0.04719
21,0.05079
22,0.05057
23,0.05442
24,0.05187
25,0.05247
26,0.04805
27,0.04637
28,0.04218
29,0.03759
30,0.03278
31,0.02843
32,0.02355
33,0.01832
34,0.01408
35,0.0102
36,0.00704
37,0.00479
38,0.0028
39,0.00168
40,0.001
41,0.00043
42,0.00019
43,9e-05
44,3e-05
45,1e-05
46,0
-1,0.00149
-2,0.0024
-3,0.00208
-4,0.00159
-5,0.00118
-6,0.00074
-7,0.00058
-8,0.00047
-9,0.00022
-10,0.00021
-11,0.00017
-12,6e-05
-13,6e-05
-14,3e-05
-15,1e-05
-16,1e-05
-17,0
-18,0
-19,0
-20,0
-21,0
-22,0
-23,0
-24,0
-25,0
-26,0
-27,0
-28,0
-29,0
