1,0.01391
2,0.02807
3,0.04371
4,0.04463
5,0.04833
6,0.04527
7,0.04815
8,0.04619
9,0.04566
10,0.04204
11,0.03941
12,0.03591
13,0.03396
14,0.02906
15,0.02617
16,0.02124
17,0.0179
18,0.01446
19,0.01111
20,0.00839
21,0.006
22,0.00417
23,0.00292
24,0.00179
25,0.00113
26,0.00066
27,0.00036
28,0.00021
29,8e-05
30,4e-05
31,1e-05
32,1e-05
33,0
34,0
35,0
-1,0.01837
-2,0.03462
-3,0.03529
-4,0.03048
-5,0.03091
-6,0.02724
-7,0.02672
-8,0.0212
-9,0.02108
-10,0.01719
-11,0.01588
-12,0.01262
-13,0.01137
-14,0.00829
-15,0.00761
-16,0.00548
-17,0.00449
-18,0.00312
-19,0.00228
-20,0.00159
-21,0.00124
-22,0.00081
-23,0.00055
-24,0.00026
-25,0.00018
-26,7e-05
-27,7e-05
-28,3e-05
-29,1e-05
-30,1e-05
-31,0
-32,0
-33,0
-34,0
-35,0
-36,0
