1,0.0101
2,0.01978
3,0.03059
4,0.02589
5,0.02447
6,0.02055
7,0.01763
8,0.01539
9,0.01245
10,0.01016
11,0.00794
12,0.00601
13,0.00436
14,0.00321
15,0.00241
16,0.00158
17,0.00121
18,0.00074
19,0.00056
20,0.00026
21,0.00015
22,0.0001
23,3e-05
24,0
25,1e-05
26,1e-05
27,0
28,0
29,0
30,0
31,0
32,0
-1,0.0144
-2,0.02733
-3,0.03085
-4,0.03129
-5,0.03474
-6,0.03452
-7,0.03821
-8,0.03742
-9,0.0416
-10,0.03962
-11,0.04158
-12,0.03894
-13,0.04042
-14,0.03561
-15,0.03726
-16,0.03459
-17,0.03301
-18,0.02863
-19,0.02785
-20,0.02251
-21,0.02333
-22,0.01777
-23,0.01654
-24,0.01264
-25,0.01105
-26,0.00844
-27,0.00704
-28,0.0052
-29,0.00382
-30,0.00301
-31,0.00197
-32,0.00129
-33,0.00083
-34,0.00056
-35,0.00026
-36,0.00017
-37,5e-05
-38,6e-05
-39,1e-05
-40,0
-41,0
-42,0
-43,0
-44,0
-45,0
