1,0.01124
2,0.02353
3,0.03739
4,0.03942
5,0.04429
6,0.04491
7,0.04972
8,0.04898
9,0.05283
10,0.04931
11,0.05037
12,0.04793
13,0.04622
14,0.04227
15,0.04087
16,0.03367
17,0.03019
18,0.0253
19,0.0215
20,0.0168
21,0.01244
22,0.00906
23,0.00648
24,0.0042
25,0.00264
26,0.00165
27,0.00092
28,0.00041
29,0.00029
30,8e-05
31,2e-05
32,2e-05
33,0
34,0
-1,0.01479
-2,0.02784
-3,0.02524
-4,0.02287
-5,0.02129
-6,0.01741
-7,0.01631
-8,0.01319
-9,0.01137
-10,0.00809
-11,0.00713
-12,0.00536
-13,0.0042
-14,0.00307
-15,0.0026
-16,0.00162
-17,0.00105
-18,0.0006
-19,0.00044
-20,0.00023
-21,0.00017
-22,0.00013
-23,6e-05
-24,0
-25,0
-26,0
-27,0
-28,0
-29,0
-30,0
-31,0
