1,0.0127
2,0.02602
3,0.03904
4,0.03847
5,0.03951
6,0.03653
7,0.03667
8,0.03231
9,0.03194
10,0.02882
11,0.0265
12,0.02331
13,0.02121
14,0.01656
15,0.01578
16,0.0132
17,0.01113
18,0.0084
19,0.00751
20,0.00553
21,0.00405
22,0.00297
23,0.0023
24,0.00155
25,0.00094
26,0.00072
27,0.00053
28,0.00033
29,0.00015
30,0.00011
31,8e-05
32,5e-05
33,1e-05
34,3e-05
35,1e-05
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
-1,0.01839
-2,0.03288
-3,0.03401
-4,0.03228
-5,0.03543
-6,0.03173
-7,0.0344
-8,0.0291
-9,0.03014
-10,0.02717
-11,0.0272
-12,0.02376
-13,0.02271
-14,0.01972
-15,0.01894
-16,0.01593
-17,0.01464
-18,0.01158
-19,0.0115
-20,0.00853
-21,0.00803
-22,0.00589
-23,0.0052
-24,0.00379
-25,0.00351
-26,0.00238
-27,0.0019
-28,0.00139
-29,0.00091
-30,0.00069
-31,0.00051
-32,0.00032
-33,0.00023
-34,7e-05
-35,0.00011
-36,5e-05
-37,1e-05
-38,1e-05
-39,0
-40,0
-41,0
-42,0
-43,0
-44,0
-45,0
-46,0
-47,0
-48,0
-49,0
-50,0
