1,0.00017
2,0.00031
3,0.00038
4,0.00017
5,2e-05
6,1e-05
7,4e-05
8,0
9,0
10,0
11,0
12,0
13,0
-1,0.00028
-2,0.00033
-3,0.00077
-4,0.00102
-5,0.00118
-6,0.00135
-7,0.00209
-8,0.0026
-9,0.00361
-10,0.00444
-11,0.00557
-12,0.00658
-13,0.00957
-14,0.0102
-15,0.01378
-16,0.01561
-17,0.02105
-18,0.02273
-19,0.02975
-20,0.03283
-21,0.03975
-22,0.0419
-23,0.05167
-24,0.05185
-25,0.06141
-26,0.06098
-27,0.0682
-28,0.06358
-29,0.06906
-30,0.0598
-31,0.06024
-32,0.04898
-33,0.0439
-34,0.03287
-35,0.02666
-36,0.01552
-37,0.01006
-38,0.00453
-39,0.00218
-40,0.00043
