1,0.00489
2,0.01024
3,0.01796
4,0.01891
5,0.02295
6,0.02357
7,0.02921
8,0.03036
9,0.03536
10,0.03726
11,0.03937
12,0.0422
13,0.04622
14,0.04528
15,0.04853
16,0.04546
17,0.04859
18,0.04559
19,0.04625
20,0.04118
21,0.04033
22,0.0354
23,0.0342
24,0.02806
25,0.02439
26,0.0213
27,0.0168
28,0.013
29,0.01058
30,0.00741
31,0.0055
32,0.00338
33,0.00242
34,0.00155
35,0.00094
36,0.00046
37,0.00019
38,0.00011
39,9e-05
40,1e-05
41,1e-05
42,0
43,0
44,0
-1,0.00683
-2,0.01205
-3,0.01133
-4,0.00905
-5,0.00769
-6,0.0059
-7,0.00541
-8,0.00378
-9,0.00325
-10,0.00239
-11,0.0019
-12,0.00156
-13,0.00104
-14,0.0008
-15,0.00055
-16,0.00033
-17,0.00024
-18,0.00013
-19,0.00014
-20,5e-05
-21,6e-05
-22,1e-05
-23,1e-05
-24,0
-25,0
-26,0
-27,0
-28,0
-29,0
-30,0
-31,0
-32,0
-33,0
-34,0
-35,0
