1,0.00085
2,0.00161
3,0.00325
4,0.00387
5,0.0043
6,0.00675
7,0.00753
8,0.00935
9,0.01028
10,0.0139
11,0.01528
12,0.01917
13,0.02076
14,0.0252
15,0.02673
16,0.03272
17,0.03449
18,0.03943
19,0.04117
20,0.04679
21,0.04846
22,0.05223
23,0.05067
24,0.05337
25,0.05068
26,0.05239
27,0.04752
28,0.04715
29,0.04174
30,0.03813
31,0.03271
32,0.02877
33,0.02268
34,0.01852
35,0.01406
36,0.01018
37,0.00728
38,0.00451
39,0.00297
40,0.00159
41,0.00101
42,0.00052
43,0.00021
44,9e-05
45,1e-05
46,2e-05
47,0
-1,0.00117
-2,0.0021
-3,0.00166
-4,0.00127
-5,0.00099
-6,0.00064
-7,0.00046
-8,0.00033
-9,0.00013
-10,0.00016
-11,0.0001
-12,5e-05
-13,1e-05
-14,3e-05
-15,0
-16,1e-05
-17,0
-18,0
-19,0
-20,0
-21,0
-22,0
-23,0
-24,0
-25,0
-26,0
-27,0
-28,0
-29,0
