1,0
2,1e-05
3,1e-05
4,3e-05
5,3e-05
6,2e-05
7,4e-05
8,7e-05
9,0.0001
10,0.00011
11,0.00023
12,0.00023
13,0.00046
14,0.00057
15,0.00095
16,0.00122
17,0.0016
18,0.00228
19,0.00317
20,0.00441
21,0.00546
22,0.00744
23,0.00896
24,0.0129
25,0.01519
26,0.01982
27,0.02357
28,0.0325
29,0.03414
30,0.04379
31,0.05018
32,0.0593
33,0.06172
34,0.07162
35,0.07232
36,0.0763
37,0.07463
38,0.07171
39,0.06438
40,0.05514
41,0.04478
42,0.03297
43,0.02252
44,0.0127
45,0.00696
46,0.00275
47,0.0007
-1,0
-2,2e-05
-3,0
-4,0
-5,0
-6,0
-7,0
-8,0
-9,0
-10,0
-11,0
-12,0
-13,0
-14,0
-15,0
