1,0.00314
2,0.00589
3,0.00766
4,0.00602
5,0.00495
6,0.00355
7,0.00261
8,0.00165
9,0.00112
10,0.00069
11,0.00034
12,0.0002
13,0.0002
14,9e-05
15,1e-05
16,2e-05
17,1e-05
18,1e-05
19,0
20,0
21,0
22,0
23,0
24,0
-1,0.00402
-2,0.00851
-3,0.01037
-4,0.01128
-5,0.01463
-6,0.01497
-7,0.01841
-8,0.01975
-9,0.02345
-10,0.02484
-11,0.03039
-12,0.03044
-13,0.03583
-14,0.03522
-15,0.04161
-16,0.03985
-17,0.04514
-18,0.0433
-19,0.04733
-20,0.04442
-21,0.04889
-22,0.04347
-23,0.04543
-24,0.03928
-25,0.04178
-26,0.0355
-27,0.0327
-28,0.02703
-29,0.02537
-30,0.01975
-31,0.01696
-32,0.01157
-33,0.01066
-34,0.00665
-35,0.00539
-36,0.00329
-37,0.00202
-38,0.00118
-39,0.00059
-40,0.00036
-41,0.00014
-42,8e-05
-43,0
-44,0
-45,0
