1,0
2,0
3,0
4,2e-05
5,3e-05
6,1e-05
7,5e-05
8,4e-05
9,4e-05
10,8e-05
11,7e-05
12,0.00021
13,0.00025
14,0.00028
15,0.00049
16,0.00065
17,0.00104
18,0.00137
19,0.00214
20,0.00231
21,0.0036
22,0.00486
23,0.00727
24,0.00828
25,0.01198
26,0.01463
27,0.02088
28,0.02374
29,0.03318
30,0.03636
31,0.04697
32,0.05254
33,0.0651
34,0.06784
35,0.07751
36,0.07861
37,0.0821
38,0.0789
39,0.07354
40,0.0653
41,0.05203
42,0.03867
43,0.02513
44,0.01414
45,0.00593
46,0.00182
-1,0
-2,2e-05
-3,0
-4,0
-5,0
-6,0
-7,0
-8,0
-9,0
-10,0
-11,0
-12,0
-13,0
