1,0.00228
2,0.00488
3,0.00843
4,0.01068
5,0.01365
6,0.0154
7,0.02035
8,0.02274
9,0.03073
10,0.03301
11,0.03973
12,0.04382
13,0.05157
14,0.05383
15,0.06102
16,0.06123
17,0.06836
18,0.06567
19,0.0657
20,0.06042
21,0.05827
22,0.04758
23,0.04164
24,0.03266
25,0.02416
26,0.01818
27,0.01152
28,0.00692
29,0.00375
30,0.00162
31,0.0004
32,0.00011
-1,0.00299
-2,0.00458
-3,0.00408
-4,0.00268
-5,0.00215
-6,0.00128
-7,0.0009
-8,0.00052
-9,0.00028
-10,9e-05
-11,7e-05
-12,5e-05
-13,2e-05
-14,1e-05
-15,0
-16,0
-17,0
-18,0
-19,0
