1,0.00501
2,0.01099
3,0.01887
4,0.02106
5,0.02717
6,0.02816
7,0.03348
8,0.03459
9,0.04015
10,0.04314
11,0.04863
12,0.04843
13,0.05269
14,0.05185
15,0.05478
16,0.05127
17,0.05261
18,0.04864
19,0.04635
20,0.04162
21,0.03779
22,0.03234
23,0.02735
24,0.02125
25,0.01668
26,0.01281
27,0.009
28,0.00638
29,0.00401
30,0.00245
31,0.00124
32,0.00075
33,0.00028
34,0.00013
35,3e-05
36,1e-05
37,0
-1,0.00705
-2,0.01204
-3,0.01175
-4,0.00814
-5,0.00749
-6,0.00536
-7,0.00489
-8,0.00312
-9,0.00247
-10,0.00184
-11,0.00123
-12,0.00087
-13,0.00063
-14,0.00047
-15,0.00025
-16,0.00018
-17,0.00015
-18,2e-05
-19,4e-05
-20,1e-05
-21,1e-05
-22,1e-05
-23,0
-24,0
-25,0
-26,0
-27,0
-28,0
