1,0.00903
2,0.01578
3,0.02458
4,0.01947
5,0.01725
6,0.01423
7,0.01172
8,0.00956
9,0.00756
10,0.00568
11,0.00374
12,0.00295
13,0.00215
14,0.00132
15,0.00114
16,0.00049
17,0.0004
18,0.00026
19,0.0002
20,5e-05
21,3e-05
22,2e-05
23,0
24,0
25,0
26,0
27,0
28,0
29,0
-1,0.01135
-2,0.02214
-3,0.02532
-4,0.02719
-5,0.03097
-6,0.03133
-7,0.03619
-8,0.03565
-9,0.04054
-10,0.03835
-11,0.04274
-12,0.03984
-13,0.0414
-14,0.0396
-15,0.04201
-16,0.03952
-17,0.04107
-18,0.03512
-19,0.03561
-20,0.0306
-21,0.03005
-22,0.02469
-23,0.02343
-24,0.01904
-25,0.01716
-26,0.012
-27,0.01093
-28,0.00831
-29,0.00624
-30,0.00477
-31,0.00322
-32,0.00234
-33,0.00157
-34,0.00091
-35,0.00056
-36,0.00031
-37,0.0002
-38,8e-05
-39,3e-05
-40,2e-05
-41,0
-42,0
-43,0
-44,0
