1,0.00574
2,0.01108
3,0.01845
4,0.02238
5,0.02308
6,0.02775
7,0.02943
8,0.03377
9,0.03536
10,0.03874
11,0.03797
12,0.04256
13,0.04262
14,0.04625
15,0.04457
16,0.04653
17,0.04434
18,0.0446
19,0.04181
20,0.04096
21,0.03596
22,0.03366
23,0.03018
24,0.02794
25,0.02305
26,0.01969
27,0.01583
28,0.01343
29,0.00992
30,0.0075
31,0.00514
32,0.00408
33,0.00272
34,0.00181
35,0.00105
36,0.00066
37,0.00035
38,0.00019
39,9e-05
40,5e-05
41,1e-05
42,0
43,0
44,0
45,0
46,0
-1,0.00757
-2,0.01374
-3,0.01177
-4,0.01036
-5,0.00826
-6,0.00851
-7,0.00616
-8,0.00563
-9,0.00417
-10,0.00335
-11,0.00231
-12,0.00216
-13,0.00134
-14,0.00109
-15,0.00075
-16,0.00057
-17,0.00038
-18,0.00027
-19,0.0001
-20,0.0001
-21,2e-05
-22,3e-05
-23,2e-05
-24,3e-05
-25,1e-05
-26,0
-27,0
-28,1e-05
-29,0
-30,0
-31,0
-32,0
-33,0
-34,0
-35,0
-36,0
-37,0
-38,0
