1,0.00876
2,0.01706
3,0.02814
4,0.03265
5,0.03393
6,0.03694
7,0.0374
8,0.04311
9,0.04088
10,0.04399
11,0.04309
12,0.04504
13,0.04303
14,0.04285
15,0.04036
16,0.03996
17,0.03717
18,0.03461
19,0.03082
20,0.0286
21,0.024
22,0.02197
23,0.01694
24,0.01475
25,0.01126
26,0.0087
27,0.00685
28,0.00498
29,0.00344
30,0.00247
31,0.00178
32,0.00116
33,0.00061
34,0.00039
35,0.00016
36,7e-05
37,2e-05
38,2e-05
39,1e-05
40,0
41,0
42,0
43,0
44,0
-1,0.01276
-2,0.02357
-3,0.01954
-4,0.0187
-5,0.0154
-6,0.01486
-7,0.01121
-8,0.01122
-9,0.00835
-10,0.00769
-11,0.00657
-12,0.00567
-13,0.00402
-14,0.0035
-15,0.00262
-16,0.00187
-17,0.00126
-18,0.00114
-19,0.00057
-20,0.00052
-21,0.00038
-22,0.0002
-23,0.00018
-24,9e-05
-25,5e-05
-26,2e-05
-27,4e-05
-28,1e-05
-29,1e-05
-30,2e-05
-31,0
-32,0
-33,0
-34,0
-35,0
-36,0
-37,0
-38,0
-39,0
-40,0
