1,0.01132
2,0.02491
3,0.03855
4,0.03897
5,0.04269
6,0.04089
7,0.04291
8,0.04158
9,0.04331
10,0.04026
11,0.04138
12,0.03729
13,0.03518
14,0.03236
15,0.03028
16,0.026
17,0.02199
18,0.01946
19,0.01668
20,0.01435
21,0.01121
22,0.00879
23,0.00693
24,0.00501
25,0.0037
26,0.00249
27,0.00168
28,0.00121
29,0.00073
30,0.00056
31,0.00019
32,7e-05
33,9e-05
34,4e-05
35,3e-05
36,0
37,0
38,0
39,0
40,0
41,0
42,0
-1,0.01674
-2,0.03026
-3,0.03119
-4,0.02751
-5,0.02709
-6,0.025
-7,0.02307
-8,0.01956
-9,0.01953
-10,0.01639
-11,0.01465
-12,0.01227
-13,0.01128
-14,0.00875
-15,0.00824
-16,0.00597
-17,0.00522
-18,0.0034
-19,0.00317
-20,0.00214
-21,0.00168
-22,0.00116
-23,0.00093
-24,0.00065
-25,0.00032
-26,0.00029
-27,0.00017
-28,0.00014
-29,3e-05
-30,4e-05
-31,7e-05
-32,0
-33,0
-34,0
-35,1e-05
-36,0
-37,0
-38,0
-39,0
-40,0
-41,0
-42,0
-43,0
