1,0.00022
2,0.00031
3,0.00064
4,0.001
5,0.00134
6,0.00184
7,0.00199
8,0.00309
9,0.00368
10,0.00539
11,0.00652
12,0.00856
13,0.01042
14,0.0135
15,0.01566
16,0.02117
17,0.02326
18,0.02978
19,0.03332
20,0.03999
21,0.0426
22,0.05017
23,0.05324
24,0.06016
25,0.06151
26,0.06746
27,0.06454
28,0.06646
29,0.06132
30,0.05698
31,0.04916
32,0.04353
33,0.03338
34,0.02566
35,0.01736
36,0.01156
37,0.00688
38,0.00321
39,0.00156
40,0.00038
41,9e-05
-1,0.00018
-2,0.00033
-3,0.00029
-4,0.00014
-5,0.00012
-6,4e-05
-7,2e-05
-8,0
-9,0
-10,0
-11,0
-12,0
-13,0
-14,0
-15,0
-16,0
-17,0
-18,0
-19,0
