1,0.00116
2,0.0028
3,0.00494
4,0.0062
5,0.00832
6,0.00939
7,0.01315
8,0.01569
9,0.01929
10,0.02454
11,0.02954
12,0.03386
13,0.04103
14,0.04495
15,0.05437
16,0.05463
17,0.06174
18,0.0633
19,0.06892
20,0.06671
21,0.06804
22,0.06283
23,0.05681
24,0.04847
25,0.04118
26,0.03147
27,0.02266
28,0.01597
29,0.00885
30,0.00542
31,0.00214
32,0.00069
33,0.00012
-1,0.00188
-2,0.00274
-3,0.00226
-4,0.00148
-5,0.00104
-6,0.00051
-7,0.00042
-8,0.0003
-9,0.0001
-10,9e-05
-11,1e-05
-12,0
-13,0
-14,0
-15,0
-16,0
-17,0
-18,0
