1,0.01314
2,0.02699
3,0.04287
4,0.04684
5,0.04584
6,0.04908
7,0.04847
8,0.04901
9,0.04602
10,0.04613
11,0.04145
12,0.03911
13,0.03467
14,0.03262
15,0.02737
16,0.02399
17,0.01907
18,0.01514
19,0.01209
20,0.00929
21,0.00695
22,0.0049
23,0.00327
24,0.00176
25,0.00135
26,0.00063
27,0.00042
28,0.00012
29,8e-05
30,6e-05
31,0
32,0
33,0
34,0
-1,0.0188
-2,0.03588
-3,0.03265
-4,0.0318
-5,0.02814
-6,0.02717
-7,0.02228
-8,0.02056
-9,0.01823
-10,0.01657
-11,0.01249
-12,0.01127
-13,0.00847
-14,0.00777
-15,0.00537
-16,0.00422
-17,0.00299
-18,0.00239
-19,0.00147
-20,0.00109
-21,0.00062
-22,0.00051
-23,0.00023
-24,0.00019
-25,8e-05
-26,2e-05
-27,1e-05
-28,0
-29,1e-05
-30,0
-31,0
-32,0
-33,0
-34,0
