1,4e-05
2,0.00017
3,0.00027
4,0.00042
5,0.00053
6,0.00063
7,0.00091
8,0.00134
9,0.00171
10,0.00227
11,0.00281
12,0.00396
13,0.00426
14,0.00617
15,0.00691
16,0.00927
17,0.01042
18,0.01328
19,0.0156
20,0.01968
21,0.02114
22,0.02728
23,0.03023
24,0.03598
25,0.03845
26,0.04538
27,0.04678
28,0.05372
29,0.05257
30,0.0591
31,0.05602
32,0.05931
33,0.05616
34,0.05482
35,0.05017
36,0.04712
37,0.03882
38,0.03391
39,0.02776
40,0.02126
41,0.01601
42,0.01113
43,0.00731
44,0.00438
45,0.00238
46,0.00102
47,0.0003
48,0.00021
49,2e-05
50,1e-05
-1,0.00011
-2,0.00023
-3,0.0001
-4,5e-05
-5,8e-05
-6,2e-05
-7,0
-8,1e-05
-9,0
-10,0
-11,0
-12,1e-05
-13,0
-14,0
-15,0
-16,0
-17,0
-18,0
-19,0
-20,0
-21,0
-22,0
-23,0
-24,0
