1,0.01549
2,0.02784
3,0.04155
4,0.03818
5,0.03381
6,0.02859
7,0.02425
8,0.01963
9,0.01507
10,0.0112
11,0.00828
12,0.00566
13,0.00406
14,0.00265
15,0.00109
16,0.00066
17,0.00031
18,0.00014
19,4e-05
20,0
21,0
22,0
-1,0.02099
-2,0.04132
-3,0.04248
-4,0.04696
-5,0.04515
-6,0.05021
-7,0.04696
-8,0.05109
-9,0.04609
-10,0.04876
-11,0.04225
-12,0.04236
-13,0.03585
-14,0.03455
-15,0.02841
-16,0.02501
-17,0.01961
-18,0.01626
-19,0.01179
-20,0.00917
-21,0.0061
-22,0.0045
-23,0.0025
-24,0.00157
-25,0.00085
-26,0.00046
-27,0.00014
-28,8e-05
-29,2e-05
-30,2e-05
