1,0.01425
2,0.02895
3,0.04709
4,0.04375
5,0.04393
6,0.04073
7,0.04
8,0.03697
9,0.0339
10,0.03019
11,0.02777
12,0.02246
13,0.01924
14,0.01579
15,0.01279
16,0.01015
17,0.00749
18,0.00543
19,0.00369
20,0.00243
21,0.0017
22,0.00107
23,0.00063
24,0.00038
25,0.00018
26,7e-05
27,5e-05
28,2e-05
29,0
30,0
31,0
32,0
33,0
-1,0.02048
-2,0.03766
-3,0.04039
-4,0.03739
-5,0.04126
-6,0.03645
-7,0.03775
-8,0.03221
-9,0.0325
-10,0.02746
-11,0.02774
-12,0.0238
-13,0.02209
-14,0.01725
-15,0.01658
-16,0.01307
-17,0.01108
-18,0.00828
-19,0.00715
-20,0.00544
-21,0.00413
-22,0.00272
-23,0.00215
-24,0.00146
-25,0.00103
-26,0.00067
-27,0.00034
-28,0.00016
-29,0.00015
-30,4e-05
-31,2e-05
-32,1e-05
-33,0
-34,0
-35,0
-36,0
-37,0
-38,0
