1,0.00387
2,0.00923
3,0.01529
4,0.02026
5,0.02264
6,0.02931
7,0.03081
8,0.03998
9,0.04187
10,0.04984
11,0.05367
12,0.06074
13,0.05973
14,0.06526
15,0.06209
16,0.06522
17,0.05927
18,0.05571
19,0.04937
20,0.044
21,0.03465
22,0.02728
23,0.01973
24,0.01445
25,0.00856
26,0.00518
27,0.00239
28,0.00097
29,0.00028
30,7e-05
-1,0.00652
-2,0.01102
-3,0.00837
-4,0.00707
-5,0.00481
-6,0.00375
-7,0.00248
-8,0.00163
-9,0.00112
-10,0.00069
-11,0.00042
-12,0.00019
-13,0.00013
-14,6e-05
-15,1e-05
-16,2e-05
-17,0
-18,0
-19,0
-20,0
