1,0.0088
2,0.01782
3,0.03003
4,0.03157
5,0.03766
6,0.03774
7,0.04248
8,0.04192
9,0.04824
10,0.04711
11,0.05016
12,0.04763
13,0.05042
14,0.0463
15,0.04484
16,0.04205
17,0.03974
18,0.0352
19,0.03244
20,0.02686
21,0.02306
22,0.01794
23,0.01412
24,0.01095
25,0.00889
26,0.00611
27,0.00379
28,0.00253
29,0.0017
30,0.00093
31,0.00047
32,0.0003
33,0.00016
34,3e-05
35,2e-05
36,0
37,0
38,0
-1,0.01179
-2,0.02084
-3,0.02074
-4,0.01709
-5,0.01588
-6,0.01266
-7,0.01151
-8,0.00898
-9,0.00775
-10,0.0055
-11,0.00492
-12,0.00357
-13,0.00264
-14,0.00183
-15,0.00163
-16,0.00089
-17,0.00058
-18,0.00045
-19,0.00029
-20,0.00022
-21,6e-05
-22,6e-05
-23,9e-05
-24,1e-05
-25,2e-05
-26,0
-27,0
-28,0
-29,0
-30,0
-31,0
-32,0
-33,0
