1,0.00162
2,0.00271
3,0.00528
4,0.00646
5,0.00726
6,0.00974
7,0.01093
8,0.01327
9,0.01483
10,0.01861
11,0.01958
12,0.0246
13,0.02466
14,0.0297
15,0.03168
16,0.03607
17,0.03659
18,0.04222
19,0.04404
20,0.04753
21,0.04677
22,0.05181
23,0.04812
24,0.05053
25,0.04748
26,0.04613
27,0.04171
28,0.04048
29,0.03427
30,0.03207
31,0.02666
32,0.02172
33,0.01847
34,0.01509
35,0.01053
36,0.00852
37,0.00605
38,0.00368
39,0.00301
40,0.00187
41,0.00086
42,0.00037
43,0.00017
44,7e-05
45,7e-05
46,0
47,1e-05
48,0
49,0
-1,0.00185
-2,0.00361
-3,0.00278
-4,0.00216
-5,0.00155
-6,0.00134
-7,0.00093
-8,0.00058
-9,0.00041
-10,0.00041
-11,0.00014
-12,0.00011
-13,6e-05
-14,0.00011
-15,2e-05
-16,2e-05
-17,3e-05
-18,0
-19,0
-20,0
-21,0
-22,0
-23,0
-24,0
-25,0
-26,0
-27,0
-28,0
-29,0
-30,0
-31,0
-32,0
-33,0
