1,0.00076
2,0.00136
3,0.00193
4,0.00114
5,0.00075
6,0.0004
7,0.00034
8,8e-05
9,6e-05
10,2e-05
11,1e-05
12,0
13,0
14,0
15,0
16,0
17,0
18,0
-1,0.00103
-2,0.00212
-3,0.00281
-4,0.00327
-5,0.00392
-6,0.00517
-7,0.0064
-8,0.00794
-9,0.01011
-10,0.01127
-11,0.01483
-12,0.01497
-13,0.0199
-14,0.02136
-15,0.02598
-16,0.02761
-17,0.03353
-18,0.03515
-19,0.04168
-20,0.04241
-21,0.04825
-22,0.0471
-23,0.05505
-24,0.05354
-25,0.05742
-26,0.05232
-27,0.05526
-28,0.04847
-29,0.04814
-30,0.04035
-31,0.03822
-32,0.03053
-33,0.02682
-34,0.01897
-35,0.01556
-36,0.01033
-37,0.00701
-38,0.00431
-39,0.00232
-40,0.00105
-41,0.00053
-42,0.0001
-43,5e-05
