1,0.00056
2,0.00078
3,0.0009
4,0.00047
5,0.00018
6,0.00016
7,6e-05
8,2e-05
9,0
10,0
11,0
12,0
-1,0.00056
-2,0.00121
-3,0.00145
-4,0.00229
-5,0.00283
-6,0.00377
-7,0.00524
-8,0.00563
-9,0.00803
-10,0.00906
-11,0.01248
-12,0.01485
-13,0.01916
-14,0.02221
-15,0.02857
-16,0.03118
-17,0.03781
-18,0.04274
-19,0.05062
-20,0.05312
-21,0.06382
-22,0.06243
-23,0.07116
-24,0.06736
-25,0.07299
-26,0.06318
-27,0.06199
-28,0.05167
-29,0.04578
-30,0.03271
-31,0.0245
-32,0.01379
-33,0.00843
-34,0.00325
-35,0.00101
