1,0.00079
2,0.00146
3,0.00278
4,0.00316
5,0.0044
6,0.00481
7,0.0062
8,0.00759
9,0.00951
10,0.01111
11,0.01387
12,0.01441
13,0.01795
14,0.02024
15,0.02463
16,0.0253
17,0.03084
18,0.0327
19,0.03865
20,0.04058
21,0.04528
22,0.0455
23,0.04854
24,0.04891
25,0.05184
26,0.05016
27,0.05043
28,0.04713
29,0.04706
30,0.04212
31,0.03895
32,0.03413
33,0.03056
34,0.02502
35,0.02047
36,0.01652
37,0.0128
38,0.00931
39,0.00637
40,0.00451
41,0.00251
42,0.00148
43,0.00093
44,0.00042
45,0.00024
46,0.00015
47,4e-05
48,1e-05
49,0
50,0
-1,0.00094
-2,0.00182
-3,0.00142
-4,0.00092
-5,0.00078
-6,0.00063
-7,0.00044
-8,0.00026
-9,0.00016
-10,0.00016
-11,3e-05
-12,1e-05
-13,1e-05
-14,1e-05
-15,2e-05
-16,2e-05
-17,1e-05
-18,0
-19,0
-20,0
-21,0
-22,0
-23,0
-24,0
-25,0
-26,0
-27,0
-28,0
-29,0
-30,0
-31,0
