1,0.00069
2,0.00155
3,0.00267
4,0.00374
5,0.00452
6,0.00619
7,0.00665
8,0.00882
9,0.01033
10,0.01439
11,0.01622
12,0.01894
13,0.02241
14,0.02836
15,0.02868
16,0.03546
17,0.03814
18,0.04502
19,0.04641
20,0.05212
21,0.05337
22,0.05857
23,0.05704
24,0.05971
25,0.05607
26,0.05355
27,0.05107
28,0.04576
29,0.03904
30,0.03513
31,0.02739
32,0.0211
33,0.01587
34,0.01118
35,0.00774
36,0.00473
37,0.00223
38,0.00126
39,0.00075
40,0.00013
41,3e-05
42,0
-1,0.0011
-2,0.00189
-3,0.00134
-4,0.00087
-5,0.00055
-6,0.0005
-7,0.00036
-8,0.00015
-9,0.00011
-10,5e-05
-11,2e-05
-12,3e-05
-13,1e-05
-14,0
-15,0
-16,0
-17,0
-18,0
-19,0
-20,0
-21,0
-22,0
-23,0
-24,0
