1,0.00324
2,0.00632
3,0.00943
4,0.0128
5,0.01397
6,0.01714
7,0.01831
8,0.02255
9,0.02339
10,0.02918
11,0.02908
12,0.03388
13,0.03544
14,0.03935
15,0.04021
16,0.04412
17,0.04321
18,0.04676
19,0.0463
20,0.04737
21,0.04465
22,0.04617
23,0.04204
24,0.04042
25,0.03643
26,0.03445
27,0.02944
28,0.02553
29,0.02231
30,0.01895
31,0.01494
32,0.01168
33,0.00887
34,0.00663
35,0.00491
36,0.00327
37,0.00206
38,0.00138
39,0.00088
40,0.00051
41,0.00024
42,6e-05
43,6e-05
44,0
45,1e-05
46,0
47,0
48,0
49,0
-1,0.00429
-2,0.00749
-3,0.00622
-4,0.00519
-5,0.00412
-6,0.00352
-7,0.00259
-8,0.00219
-9,0.00163
-10,0.00142
-11,0.00091
-12,0.00088
-13,0.00052
-14,0.00041
-15,0.00026
-16,0.00019
-17,9e-05
-18,6e-05
-19,3e-05
-20,4e-05
-21,0
-22,1e-05
-23,0
-24,0
-25,1e-05
-26,0
-27,0
-28,0
-29,0
-30,0
-31,0
-32,0
-33,0
-34,0
-35,0
-36,0
-37,0
