1,2e-05
2,0
3,4e-05
4,4e-05
5,0.00013
6,7e-05
7,0.00011
8,0.00015
9,0.00027
10,0.00033
11,0.00051
12,0.0007
13,0.00089
14,0.00113
15,0.00168
16,0.00212
17,0.00272
18,0.00384
19,0.0048
20,0.0062
21,0.00851
22,0.00981
23,0.01375
24,0.01537
25,0.02028
26,0.02324
27,0.03019
28,0.03251
29,0.0413
30,0.04483
31,0.05306
32,0.0561
33,0.06402
34,0.06332
35,0.06881
36,0.0665
37,0.06765
38,0.06271
39,0.05684
40,0.04916
41,0.04073
42,0.03042
43,0.02176
44,0.01517
45,0.0102
46,0.00453
47,0.00233
48,0.00091
49,0.0002
-1,0
-2,2e-05
-3,1e-05
-4,1e-05
-5,1e-05
-6,0
-7,0
-8,0
-9,0
-10,0
-11,0
-12,0
-13,0
-14,0
-15,0
-16,0
-17,0
-18,0
